"username","userId","entryTitle","entryTitleId","entryId","entry","entryDate"
"nobet tutan kobra","1097327","3 temmuz 2018 isveç isviçre maçı","5706754","78793432","(bkz: iti ite kırdırmak) fifa lobisi bu maçı bilerek ayarladı ve güzel kızları birbirine düşman ediyor.","03.07.2018 17:35"
"nobet tutan kobra","1097327","çorap","34605","78783176","son günlerde üretimi hakkında bilgi edinmek istediğim tekstil ürünü, üretim atölyesini nasıl kurabiliriz hangi araç gereç makineler lazım olur bilen varsa mesajla ulaşabilir.","03.07.2018 11:59"
"nobet tutan kobra","1097327","ingiliz dendiğinde zihinde oluşan ilk imge","3145987","78768148","şişman beyaz tenli kızlar gelmektedir","02.07.2018 22:49"
"nobet tutan kobra","1097327","ahmet çelik","452518","78739326","ulan adam 4 kez gazi kazandı hakkında 4 entry girilmiş, sabri sarıoğlu osursa şurda gündem olur varın siz düşünün.","02.07.2018 01:11"
"nobet tutan kobra","1097327","lira ile ithalat yapmak","5709525","78699819","aslında böyle bir şey zaten yapılıyor kaynakları ekleyeceğim.","30.06.2018 23:10"
"nobet tutan kobra","1097327","yiğit bulut ekonomi bakanı olsun kampanyası","5709516","78699781","ekonomi olmadı jöleden sorumlu devlet bakanı olsun o da olumlu.(bkz: jöle bakanı)","30.06.2018 23:09"
"nobet tutan kobra","1097327","muslera'nın dünyanın en iyi kalecisi olması","5709526","78699724","muslera 150 milyon len amq diyerek artırdığım tespit.","30.06.2018 23:08"
"nobet tutan kobra","1097327","11 ağustos 1999 güneş tutulmasını görmüş nesil","4729639","78672898","o gün, dün gibi aklımda... bulutlu bir gündü ve net görememiştik ancak ardından olan 17 ağustos depremi o olayı hatırlatır hep bana.","30.06.2018 02:21"
"nobet tutan kobra","1097327","cristiano ronaldo vs lionel messi","2097579","78672866","ronaldo reisin rahatlıkla alacağı versus. çünkü her zaman daha çok çalışan kazanır.","30.06.2018 02:19"
"nobet tutan kobra","1097327","1 milyon 53 bin 362 oyun geçersiz olması","5707885","78633667","seçime etkisi %2 dir. yani şu durumda kimseye bir şey kazandırmaz veya kaybettirmez.","29.06.2018 00:30 ~ 00:30"
"nobet tutan kobra","1097327","3018","5707880","78633508","o yıl geldiğinde ekşi sözlük yazarlarından elle tutulur hiç bir kalıcı eser kalmayacaktır.","29.06.2018 00:26"
"nobet tutan kobra","1097327","seçim gecesi chp'de yaşananlara dair iddialar","5706514","78586999","buralar karışacak vaziyet alın","27.06.2018 20:35"
"nobet tutan kobra","1097327","millet kıraathaneleri vs mado pastaneleri","5703026","78490733","tabiki millet kıraathanelerinin ezerek kazanacağı versustur. o enfes kekler ve nefis çayların karşısında madonun dondurmaları diz çöker tövbe ister.","25.06.2018 14:25"
"nobet tutan kobra","1097327","ince'yle yeşeren umutların devam etmesinin yolu","5703027","78490421","inceyle yeşeren umutların devam etmesinin birinci ve en temel yolu kk’nın gitmesidir.","25.06.2018 14:18"
"nobet tutan kobra","1097327","nihat sırdar","121802","78490301","reklam arası radyoda konuşan adamdır kendisi. programının 3/4 ü reklamla geçer.","25.06.2018 14:15"
"nobet tutan kobra","1097327","25 haziran 2018 yılmaz özdil yazısı","5872070","78490250","başlığı açan yazar kendince trollük denemeleri yapıyor itibar etmeyiniz.","25.06.2018 14:14"
"nobet tutan kobra","1097327","25 haziran 2018 kemal kılıçdaroğlu'na açık mektup","5702597","78490060","önce başkanlıktan istifa et ve acilen bu teşkilata akp gibi kapı kapı dolaşmayı becerebilecek bir teşkilat başkanı bırak. yoksa değil 16 seçim, 66 seçim geçse yine mağlup olacaksın.","25.06.2018 14:09"
"nobet tutan kobra","1097327","bihter ziyagil","2418643","78445891","bir dizi karakterinin bu kadar hatırlanabilmesi bir başarıdır, ancak bu kadar çok malın bir dizi karakterini sürekli hatırlaması vahim bir durumdur.","24.06.2018 15:01"
"nobet tutan kobra","1097327","erdoğan'a oy vermeme nedenleri","5700257","78373960","etrafındaki hiçbir fetullahçıyı yargılatmaması ancak fakir fukarayı fethullahçı diye müebbete mahkum ettirmesi.","22.06.2018 21:41"
"nobet tutan kobra","1097327","fenerbahçe bayramlaşma töreninde gs marşı çalması","5691536","78158061","(bkz: güldürdünüz pi)","17.06.2018 16:01"
"nobet tutan kobra","1097327","15 temmuz darbe girişimiyle ilgili belge","5691301","78151234","bunun kadar gerçek bir belgedir.","17.06.2018 11:47"
"nobet tutan kobra","1097327","özelde çalışanların 4 günlük sefalarının başlaması","5688051","78051117","restaurantlar ve marketler hariç de.","14.06.2018 11:41"
"nobet tutan kobra","1097327","fazıl say'dan muharrem ince'ye mektup","5685498","77983433","başıma bir iş gelmeyecekse samimiyetsiz bulduğum mektuptur.","12.06.2018 13:17"
"nobet tutan kobra","1097327","11 haziran 2018 abdullah sevim'in seçim konuşması","5684843","77963744","bu adam kitap yazsın yazdığı kitabı millet kıraathanelerinde çayımızı yudumlarken okuyalım.","11.06.2018 21:28"
"nobet tutan kobra","1097327","aldatıldığını 4chan'den öğrenen amerikan askeri","5684136","77946884","fake bir olayı gerçekmiş gibi gündem malzemesi yapan sazanları görmemizi sağlayan olay.","11.06.2018 11:47"
"nobet tutan kobra","1097327","muharrem ince'ye oy vermek için tek sebep","5682644","77906268","genç ve dinamik bir lider olmasıdır. başka hiç bir sebebe gerek yok.","10.06.2018 03:36"
"nobet tutan kobra","1097327","9 haziran 2018 erdoğan mitingi","5682597","77899341","caps yok mu caps dediğim","10.06.2018 00:04"
"nobet tutan kobra","1097327","israfın korkunç boyutlara ulaştığı gerçeği","5681531","77868793","öncelikle: burası ekşisözlük mü? ne anlatıyorsunuz anlaşılmıyor...ne israfından bahsediyorsunuz, insanların ürettiği malların yine insanlar tarafından çöpe atılmasından mı?","09.06.2018 01:01"
"nobet tutan kobra","1097327","7 haziran 2018 ekşi sözlük rezaleti","5679582","77815771","sözlüğün bir ticarethane olduğunu ve hatta akp yandaşları tarafından yönetildiğini bizlere hatırlatmış rezalettir.","07.06.2018 14:09"
"nobet tutan kobra","1097327","mehmet çağrı sebzeci","5629917","77815538","paralı orçunların güzellediği bir ak parti yandaşıdır. eh doğal olarak tahminleriniz doğru.","07.06.2018 14:01"
"nobet tutan kobra","1097327","neylesinmahmut","4952463","77812905","kesinlikle ak parti bünyesndeki bir ofisten ya da akp li bir belediyenin bünyesinden maaşlı olarak bu işi yapıyor.çünkü akp aleyhine olabilecek her başlığa ikinci entryi giriyor.mesai saatleri boyunca sözlüğü takip edip sürekli yeni başlıklar açarak veya açılan başlıklara karşı argümanlar üreterek maaşının hakkını veriyor.","07.06.2018 12:30"
"nobet tutan kobra","1097327","yurt dışında yaşayanlar oy veremesin kampanyası","5860714","77812273","oy hakkı temel ödev olmaktan çıkarılır olur biter kardeşim çok mu zor. bundan sonra hem euro kazanıp hem de türkiyenin geleceğine karar verme hakkına sahip olmazlar.","07.06.2018 12:09"
"nobet tutan kobra","1097327","apple","55201","77812162","bir trilyonu boşverelim bir milyon olsun o da olumlu, bizimde teknoloji şirketlerimiz olsun biz de irili ufaklı üretimler yapabilir hale gelelim.","07.06.2018 12:06"
"nobet tutan kobra","1097327","16 gb hafızalı telefonu kullanabilen insan","5678955","77794881","benim bu iphone 6s 16gb kullanıyorum. hiçbir sorun yaşamadım hatta şuan baktım 8.9gb dolu 7.1gb boş. ne yüklüyosunuz telefonunuza nasıl dolduruyosunuz. film indirip film mi izliyosunuz anlamadım ki.her türlü programı da indirip kurdum/kuruyorum.","06.06.2018 23:04"
"nobet tutan kobra","1097327","24 haziran 2018 cumhurbaşkanlığı seçimi","5624577","77775431","kandil operasyonu sırf bu seçimi kazanmak için kullanılacak, muhtemelen de seçimi akp kandil sayesinde kazanacak.","06.06.2018 11:59"
"nobet tutan kobra","1097327","meral akşener'in %21'den %9'a düşmesi","5677559","77767771","ak parti tek başına tüm partilerin toplam oyundan bile daha çok oy alma kapasitesinde olduğu için ak partinin karşısına tek başına ak partiyi bölebilecek, oy koparabilecek biri lazımdı bu yüzden abdullah gül ön plana çıktı. zira muharrem ince ve akşener şuan muhalif oylar için yarışıyor ve bu gidişle kazanırlarsa ki umarım öyle olur. ancak burun farkıyla kazanabilirler, yani %51 / %49 gibi.şuanda da akşener out muharrem ince ‘in’ durumda. neden insanlar akşenere oy atsın ki? kazanma ihtimali yok ayrıca gerçekçi bir projesi bile yok.","06.06.2018 04:19"
"nobet tutan kobra","1097327","ekşi sözlük","31966","77747835","yurt dışında ingilizce olarak yayın yapan muadillerini merak ettiğim platform.bunca yıllık internet kullanıcısıyım daha hiç benzerine rast gelmedim. varsa böyle siteler yeşillendirin farklı ülkelerin sözlüklerini de takip edelim sevgili suserler.","05.06.2018 16:19"
"nobet tutan kobra","1097327","muharrem ince'nin hataları","5702780","77666769","diploma mevzusunu uzatması ve apolet mevzusuna girmesi.","03.06.2018 14:38"
"nobet tutan kobra","1097327","eski sevgilinin başkasıyla sevişiyor olması","2539551","77633397","(bkz: ya n'olacağdı?)ömür boyu rahibe olarak mı yaşayacaktı?","02.06.2018 15:13"
"nobet tutan kobra","1097327","türkiye'nin en büyük spor kulübü","2113890","77623698","beşiktaş olduğunu dünya alem biliyor.","02.06.2018 05:41"
"nobet tutan kobra","1097327","soğuk savaşı sovyetler kazansaydı olacaklar","5673507","77623666","(bkz: 24 kasım 2015 suriye sınırında uçak düşürülmesi)- fetö yaptı putin ağbi valla biz yapmadık :’(diyerek yırtamazdı(k).","02.06.2018 05:37"
"nobet tutan kobra","1097327","bayram öncesi af çıkmasında yarar var","5672756","77601456","bahçeli reis ak partiyi bitirmeye yemin etmişe benziyor.","01.06.2018 16:15"
"nobet tutan kobra","1097327","çiş ettikten sonra pıtısını silmeyen kadın","5670339","77524099","inci sözlük kafasındaki bir yeni yazarın troll sıçmığı başlık.","30.05.2018 16:20"
"nobet tutan kobra","1097327","windows 10","2755766","77516408","kapatırken güncelle ve kapat seçeneğini işaretleyince, ertesi sabah açılışta en az yarım saat “güncelleme üzerinde çalışılıyor” diyerek sizi bekleten işletim sistemi. format atsam bukadar uzun sürmez neyin güncellemesi bu microsoft bey?","30.05.2018 12:08"
"nobet tutan kobra","1097327","tuğçe kandemir","5561464","77303079","biz zamanında buralara merve özbey yazarken kimse umursamıyordu, şuan merve özbey ortada.bu kardeşimiz de aynen onun gibi yürüyecektir.yolu açık olsun.","24.05.2018 15:27 ~ 27.05.2018 12:39"
"nobet tutan kobra","1097327","aft","65452","77220611","düzenli olarak ada çayı içerseniz çıkmaz, ada çayı ağız ve diş sağlığı açısından çok faydalıdır.","22.05.2018 04:06"
"nobet tutan kobra","1097327","şükela reader","4717884","77220474","şu reklamlardan kurtulmanın bir yolu yok mu ey romalılar? gece modunda gözüme bir alev topu gibi çarpan şu reklamları kaldırmanın bir yolu olmalı.","22.05.2018 03:57"
"nobet tutan kobra","1097327","yenikapı mitinginin trollenmesi","5656664","77109181","fesleğen ve saksı tamlaması içerir.","18.05.2018 21:42"
"nobet tutan kobra","1097327","mythology 12","3129386","77067277","bedelli bekleyen bir at siki.","17.05.2018 14:29"
"nobet tutan kobra","1097327","counterfeit83","5655298","77066247","yeni bir troll yazar. futbol gibi gereksiz başlıklarda imla hatalarıyla dolu entryler giriyor şimdilik. kendisinin en kısa zamanda uçurulmasını bekliyoruz.(bkz: sözlüğün çoluk çocukla dolması)","17.05.2018 13:47"
"nobet tutan kobra","1097327","dünyada dilini değiştiren tek millet biziz","5651725","76956451","osmanlı ve selçuklu dönemindeki “harika eserler” i okuyacağınıza biraz latince, ingilizce, fransızca öğrenip bilim makaleleri ve teknolojik ilerlemeleri okusanız daha faydalı olur sanki?dünyada üretilen bilginin %80i 1600-2018 arasında üretildi ise %20si öncesindeki binlerce yılda üretilmiştir. yani semerkant buhara (hikayeleri) moğolların sürekli cengizhan’ ı dillerine dolamalarından farklı bir şey değildir. hatta ve hatta cengiz han bizim çoğu atamızdan büyük işler başarmış olmasına rağmen şu anda moğolların dünyada etkin bir ülke olmadığı ve önümüzdeki dönemdede olmayacağı çok açıktır.aynı mantıktan yola çıkarsak, germenlerin(alman) dünyadaki eziklikleri ve frenklerin(fransız) dünyadaki silikliği, hatta ve hatta anglosaksonların(ingiliz) sadece kendi ülkelerini iskandinavlardan korumaya çalışan tüm enerjisini toprak kaybetmemeye harcayan bir millet olduğu düşünüldüğünde, bugün almanya-ingiltere-fransa üçlüsünün dünyadaki önemine bakıp 1600den sonra oluşan bilginin doğru kullanımının sonuçlarını görebiliriz. bu da bize geçmişteki kahramanlık hikayelerinin değil, bilimin ve bilginin toplumumuzun refahı için gerekli olduğunu gösterir.","14.05.2018 02:09 ~ 11:53"
"nobet tutan kobra","1097327","13 mayıs 2018 levante barcelona maçı","5651564","76951654","maç bitti katalanlar lülüyü aldı hahahahahahah","13.05.2018 23:37"
"nobet tutan kobra","1097327","saba tümer'li ersaş alüminyum reklamı","5647865","76820312","flash tv oyunculuklarıyla göz kanatmaktadır.","10.05.2018 00:35 ~ 00:36"
"nobet tutan kobra","1097327","erkeklerin çiş yaptıktan sonra penisini silkmesi","5647861","76820269","(bkz: ne kadar sallarsan salla dona düşer son damla)","10.05.2018 00:34"
"nobet tutan kobra","1097327","gökmen özdenak'ın canlı yayında uluması","5645611","76756620","akıllara devlet bahçeliyi getirmiştir.","08.05.2018 02:03"
"nobet tutan kobra","1097327","muharrem ince'den büyük medya protestosu","5644801","76733596","bütün chp teşkilatları ve hatta tüm muhalif parti teşkilatları kanalların merkezleri önünde protesto yapmalı","07.05.2018 13:46"
"nobet tutan kobra","1097327","meral akşener","164197","76662422","abdullah gül’ü reddederek muhalefetin onurunu kurtardığına göre, bundan sonraki yıllarda onurlu olarak muhalefet yapabilir. çünkü kendisi kesinlikle cumhur başkanı seçilmeyecektir.ayrıca “biz yolun başında tüm türkiyeye söz verdik” diyerek kendini gaza getirmesi de ayrı bir komiklik, sanki tüm türkiye meral akşenerin arkasında da sözünü tutup tutmadığını önemseyecek...önce şu rejimi bir yıksa daha sonra ne istiyorsa onu yapsa daha iyiydi ancak bu vizyon kendisinde yok malesef.bize daha dinç daha akıllı daha enerjik bir aday lazım. hemde siyaset sahnesinde çok daha az görünmüş bir lider. bu konjonktür*de mevcut siyasetçilerle bu düzen değişmez.eğitim düzelmez veya üretim artmaz. sadece koltuk kavgalarıyla millet oyalanır durur.not: mecburen meral akşener spor","05.05.2018 11:36"
"nobet tutan kobra","1097327","fatma işcan","3182761","76656981","ben o ses türkiyeye katıldığını yeni öğrendim. ancak son video klip şarkısı (bkz: son söz aşk) benim çok hoşuma gitti. ancak ufak bir sorun var, zannedersem tek benim hoşuma gitmiş çünkü youtube izlenme oranları çok kötü. sesi ve nağmeleri çok hoş. bence tekrar tekrar üretmeli, ve aranjörünü değiştirmeli. çünkü ses ve ritimde bir uyumsuzluk var. müzikten hiç anlamam ama kime dinlettiysem bu şarkıda kulak tırmalayan bir şeyler var dediler ve şarkıyı beğenmediler.biz merve özbey’i de böyle keşfetmiştik. katlanarak çoğaldık şuanda merve özbeyin şanı ortada. bence bu hanım ablamız da onun gibi şöhretli olabilir, yeterki üretmeye devam etsin.","05.05.2018 02:51"
"nobet tutan kobra","1097327","çorum'da mezarlıkta ağlayan kız sesi duyulması","5638661","76654709","millet heyecan aradığı için bu olay milletin çok hoşuna gitti. geçen gün seda sayanın sayko programında bile bu konu işleniyordu.","05.05.2018 01:07"
"nobet tutan kobra","1097327","recep tayyip erdoğan'ın ilk turda elenmesi","5642347","76654654","ölüsü bile %35 alacağı için gerçekleşmeyecek olan ihtimaldir. ikinci tur hesapları yapmak daha mantıklıdır.","05.05.2018 01:06"
"nobet tutan kobra","1097327","türkiye'yi suriyelilerin kurtaracak olması","5638955","76553806","suriyeliler önce gitsin kendi ülkelerini kurtarsın diyerek katılmadığım önerme.","02.05.2018 01:55"
"nobet tutan kobra","1097327","numan kurtulmuş","1229853","76552020","bu seçimde yıldızı parlayan bir saadet partisi bloğu lideri olmak yerine çöp bakanlık turizm bakanlığı koltuğunda oturan eski has parti genel başkanı.(bkz: 24 haziran 2018 seçimleri)turizm bakanlığı kızak bakanlık olduğu için muhtemelen seçimlerden sonra kuru bir millet vekili olarak kalacaktır.bu seçimde ortamı bizim köyün müftüsü kıvamındaki temel karamollaoğluna bırakmıştır. şuanda muhtemelen kafasını taşlara vuruyordur ama iş işten geçti. her halde akp’ye geçerken akp’nin ilerideki genel başkanı olabilme umudu taşıyordu ancak ne yazıkki tayyip erdoğanın olduğu yerde istikbal hayalleri kurulamayacağını acı şekilde tecrübe etti. uzun lafın kısası kendine yazık etti.","02.05.2018 00:43 ~ 00:45"
"nobet tutan kobra","1097327","ryan babel","1199166","76534476","koy amına sat sat sat","01.05.2018 14:58"
"nobet tutan kobra","1097327","antik uzay","5587364","76519992","yeni bir yazar hoş gelmiş.","01.05.2018 00:21"
"nobet tutan kobra","1097327","30 nisan 2018 emekliye bayram ikramiyesi verilmesi","5637607","76509094","emekliler vatan evladı çalışanlar yunan evladı mı? çalışanlar ay sonunu zor getirsin emekliler her yerden destek görsün. emekliler mi kapatacak cari açığı? onlar mı ilerletecek memleketi?oy versinler de çalışanlar onlar yerine de vergi öder.türkiyede çalışan 12 milyon insanın maaşı 3 bin tl’nin altında. bunların %40’ı asgari ücretli.","30.04.2018 18:51 ~ 19:15"
"nobet tutan kobra","1097327","beyefendi beşiktaş'ın kupa maçına çıkmasını istedi","5637450","76507013","beyefendi kim lan? diyerek merak ettiğim .","30.04.2018 17:33"
"nobet tutan kobra","1097327","şenol güneş","91730","76478093","bu maçtaki lens hamlesiyle ne kadar kötü bir teknik direktör olduğunu kanıtlamış yaşlı kartal","29.04.2018 20:40"
"nobet tutan kobra","1097327","26 nisan 2018 ahmet davutoğlu basın toplantısı","5633238","76372980","vasıfsız bir siyasetçi. kendisine tavsiyem akp gençlik kollarına katılsın belki orda kendisini kaale alacak birileri vardır.böyle adamların akademisyen olduğu üniversitelerden medet umuyoruz.","26.04.2018 14:30 ~ 14:31"
"nobet tutan kobra","1097327","askerlik para cezası","5107751","76212528","bedelli askerlik gibi bir durummudur merak ettiğim sistem. zira bu sisteme göre 20 yıla kadar gitmeyebiliyorsun","21.04.2018 15:20"
"nobet tutan kobra","1097327","adblocker uyarısı veren site","5627467","76199977","lig tv ve sözcü sayfaları buna örnektir. özellikle sözcüyü hiç kullanmıyorum umrumda da değil.parayı çok seviyorlarsa gidip kpss'ye girsinler, dükkan açıp kıyafet satsınlar, inşaat yapıp ev satsınlar, galeri açıp araba satsınlar ama haber sitesi açıp yazı yazmasınlar.hem milyonlarca insana ulaşabilecek bir mecradan fikirlerini insanlara yaz, hemde para için reklam doldur heryeri. bana böyle bir şans verilse üzerine para veririm sen neden bahsediyorsun?","21.04.2018 01:00 ~ 01:01"
"nobet tutan kobra","1097327","hayır cevabı alıp töreni terk eden nikah memuru","4958390","76149667","42 entrysi olan bir yazarın youtube kanalına click almak için hortlattığı başlık.(bkz: engelle)(bkz: başlıklarını engelle)","19.04.2018 11:20 ~ 13:09"
"nobet tutan kobra","1097327","sahibinden.com","340796","76112417","bu site aracılığıyla güvenli yollardan cep telefonu nasıl alabilirim bilen varsa yeşillendirsin.get ilanı diye birşey var ancak satıcıdan %10 komisyon aldığı için kimse yanaşmak istemiyor, diğer türlü banka havalesini baştan yapmam gerekiyor. ya adam telefonu yollamazsa? ya telefon arızalı çıkarsa?bu konuda çok çıkmazdayım varsa yardımcı olacak çok sevinirim.","18.04.2018 02:23"
"nobet tutan kobra","1097327","samsung galaxy note fan edition","5403930","76081913","iphone 6s plus ile ikisi arasında kararsız kaldım. fiyat olarak yakın olmalarına rağmen iphone ikinci elde kolay satılabilmesi sebebiyle sanki bir tık daha avantajlı.","17.04.2018 02:17"
"nobet tutan kobra","1097327","entry içerisine escort sitesi linki yerleştirmek","5623299","76074759","(bkz: vay anam vay neler dönmüş serhat ya)","16.04.2018 21:48"
"nobet tutan kobra","1097327","abdullah avcı","1268510","76045323","uefa maçına yedek kadroyla çıkıp şampiyonluk isteyen ""adam"" teknik direktör. aldı şampiyonluğun sapını.","15.04.2018 21:02"
"nobet tutan kobra","1097327","arda turan","963149","76042635","daha önce yazılmış mı bilmiyorum ancak kendisi adamdır.","15.04.2018 19:42"
"nobet tutan kobra","1097327","billur bolu","4575318","75966573","bayılırım kendisine ancak sadece kadınların ilgisini çekmek üzerine bir konseptte içerik üretmesi beni biraz üzdü.","13.04.2018 01:30"
"nobet tutan kobra","1097327","özdilek","78241","75955848","yakın zamanda iş başvurusunda bulunduğum holding.edit : daha görüşmeye çağırılmadığımı da belirtmem gerek.","12.04.2018 19:17 ~ 19:19"
"nobet tutan kobra","1097327","başakşehir şampiyon olursa olabilecekler","5586071","75944262","en çok fenerliler sevinecektir. çünkü rakipler şampiyon olamayacaktır.","12.04.2018 11:38"
"nobet tutan kobra","1097327","basur ameliyatının aslında çok zevkli olması","5619472","75943822","pırasanın püskülü mevzusunda sandalyeden düştüm. nutellam yerlere döküldü. serin hikaye kardeş.","12.04.2018 11:22"
"nobet tutan kobra","1097327","3.88'den dolar alın diyen süper zekalar","5307847","75896649","zenginle fakirin arasındaki makasın nasıl açıldığını bizlere öğretmiş olan süperzekadır.","10.04.2018 20:27"
"nobet tutan kobra","1097327","saat ve saat firması rezaleti","5617856","75892441","sözlük başlığı değiştirerek neyi amaçlamakta ve nereye varmak istemektedir?","10.04.2018 17:44"
"nobet tutan kobra","1097327","saat ve saat firması rezaleti","5617856","75886196","oo sahteci şirket alırım bi dal","10.04.2018 13:43"
"nobet tutan kobra","1097327","bbc learning english","3091167","75811407","android üzerinde kullanmaya başladığım oldukça faydalı bir ingilizce öğrenme programı","08.04.2018 02:19"
"nobet tutan kobra","1097327","sahibinden.com'da 25.750 liraya satılan aile aracı","5614545","75780763","eksisözlük üzerinden kendi aracını satmaya çalışan bir yazar aracıdır.","07.04.2018 01:37"
"nobet tutan kobra","1097327","probiyotik","34757","75771255","hakkında bir çok efsaneler dolaşan, araştırılmaya muhtaç bir alan.fırsat verseler araştırıp bulalım ancak üniversitelerimiz; birbirinin arkasından iş çeviren öğretim görevlileri ile dolu olduğu için bunları araştırmaya vakit bulamıyorlar.","06.04.2018 19:58"
"nobet tutan kobra","1097327","emlakjet.com","5599475","75735310","yılmaz morgül ile çektikleri reklam efsane olmuş.(bkz: sakın gebertirim)","05.04.2018 15:51"
"nobet tutan kobra","1097327","fularsizentellik.com","5282078","75705515","android işletim sistemi üzerinden takip edebileceğim, yeni içeriklerden haberdar olabileceğim bir uygulaması mevcutmudur? merak ettiğim site.not: benzeri web siteleri var ise onları da takip etmek isterim önerilerinizi bekliyorum.","04.04.2018 16:22"
"nobet tutan kobra","1097327","türkiye'de 5.148.065 terörist olması","5612297","75703129","hepsi olmasa da haklılık payı yüksek bir tespit.zira eğer pkk türk ordusuyla dişe diş bir savaşa girebilecek olsa bu sayıya dahil olan bir çok hewal ve çocukları pkk saflarında cepheye katılır.örneğin 3 çocuğu pkk saflarında yer alan hdp milletvekili adayıçocuklarını pkk ya kurban etme sözü veren hdp'li seçmen","04.04.2018 14:48"
"nobet tutan kobra","1097327","simge sağın","2688275","75702089","türkiyenin en kaliteli içerik üreten genç sanatçısıdır. kendi jenerasyonunda daha iyisi yok.","04.04.2018 14:09"
"nobet tutan kobra","1097327","cristiano ronaldo","1337211","75685017","gelsin de bunu messi atsın","03.04.2018 23:06"
"nobet tutan kobra","1097327","liseye başlanan ilk gün","5610105","75676996","o kadar umursamamışım ki düşünüyorum ama hatırlayamıyorum. benim için dün akşam yediğim yemek kadar değersiz sıradan bir gün.zorunlu olan her şey gibi zorunlu eğitimi de hiç sevmedim.","03.04.2018 18:17"
"nobet tutan kobra","1097327","nükleer santralin temelini 3 kere atmak","5611446","75676133","(bkz: temel var temelcik var)googleda şöyle bir inceledim de daha öncekiler bakanlar düzeyinde atılan temellermiş.mahalle bakkalının bile temel atma törenini düzenleyen haşmetli padişahımız durur mu? yapıştırmış ce vabı...","03.04.2018 17:42"
"nobet tutan kobra","1097327","gripin","53205","75671773","gün itibariyle eczaneden tanesini 85kuruşa satın aldığım ilaç","03.04.2018 14:50"
"nobet tutan kobra","1097327","can dündar","75698","75639034","hard talk programında boynuna dolamışlar.","02.04.2018 13:14"
"nobet tutan kobra","1097327","satrançta at mı fil mi daha değerlidir sorunsalı","4689128","75623143","tabiki fildir. fil oyun sonunda tahtayı boydan boya tehdit eder, at ise tek bir kareyi tehdit eder. ayrıca iki fil her zaman oyunun en tehlikeli çiftidir.ayrıca büyük ustalar fillerin atlar gibi üç puan değil üç buçuk puan olarak düşünüldüğünü söyler.","01.04.2018 23:07"
"nobet tutan kobra","1097327","kış lastiği değiştirme ücreti","5239794","75583011","gün itibariyle sanayide kıytırık bi dükkana 60tl gibi fahiş bi fiyata yaptırdığım değişim. piyasası inanılmaz yüksek olan bu işlem için devletin acilen bir tavan fiyat uygulaması gerek","31.03.2018 18:38"
"nobet tutan kobra","1097327","2018 yılında kyk borçlarına af getirilmesi","5568834","75578895","ulan daha 1 hafta önce eşimin bileziklerini satıp ödedim böyle bişey olursa yakarım o kyk binasını.","31.03.2018 15:51"
"nobet tutan kobra","1097327","ali koç","157305","75512430","afedersiniz tam bir ""malum takım taraftarı"". azizden hiç farkı yok. gücü eline geçirdi mi 300 yıl gitmez baştan.","29.03.2018 14:06"
"nobet tutan kobra","1097327","avrupa yakası dizisinin en komik sahnesi","5601415","75480952","dizi biteli 10 yıl oldu sözlükte goygoyu bitmedi.(bkz: bi bitmediniz)","28.03.2018 14:37"
"nobet tutan kobra","1097327","yazarların cenazesinde çalınmasını istediği müzik","5604646","75459054","mirkelam - elma deği ayva","27.03.2018 21:30"
"nobet tutan kobra","1097327","rinnegan","1742126","75458958","alakasız başlıklara kısa tanımlar girerek entry adedini artırmaya çalışan bir troll. engelle geç.","27.03.2018 21:26"
"nobet tutan kobra","1097327","27 mart 2017 tel rıfat'ın alınması","5604962","75449059","29dk olduğu kulislerde konuşulmaktadır","27.03.2018 15:14"
"nobet tutan kobra","1097327","izmir'de stephen hawking için lokma dökülmesi","5602431","75349983","ilgi arsızı bir ""fizik tedavi uzmanı"" tarafından yapılmış bir eylem.lokma döktürmek 300tl, yani bukadar az paraya meşhur olabilirsiniz.fizik tedavici abi gibi meşhur olmak isteyenler için lokması dökülecek sansasyonel isimler listesi de vereyim bana da dua isteyin.- kurtlar vadisi memati- michael jackson- steve jobs- taçsız kral pele","24.03.2018 19:09"
"nobet tutan kobra","1097327","türkiye araba üretmeden araba satıyor","5601744","75326813","halk fakirleşsin ithal malları alamasın bu sayede döviz açığı azalsın mantığı üzerine kurulu bir vergi politikası.ne demiş ünlü bir düşünür;(bkz: beyin bedava)bu kafadaki yöneticiler oldukça halkın cahil kalması çok normal.ekleme : (michael hart - en etkin 100 kişi kitabından alıntı.)-s!-otomobil sayesinde eskiden yalnızca kentlerde yaşayanlara sunulan sayısız kolaylık bugün kırsal kesimde yaşayanlara da sağlanmaktadır. (bu belki de, birleşik devletlerde geçtiğimiz yıllarda banliyö sayısı artarken şehir merkezlerinde yaşayanların oranının düşmesinin altında yatan temel nedendir.)-s!-peki ya bizde neden otomobil kırsalda yaşamı teşvik etmiyor?(bkz: lpg 3.5 mazot 5 benzin 6)","23.03.2018 23:41 ~ 23:49"
"nobet tutan kobra","1097327","çocukken hayal edilen tanrı şekli","574228","75319267","(bkz: buluttan dev adam)","23.03.2018 19:58"
"nobet tutan kobra","1097327","dmax","1793002","75319025","reklamlarını sürekli görüyorum ve bu güne kadar ""dağ ayakkabısı"" markası sanıyordum çünkü reklamlarında böyle bir hava var.","23.03.2018 19:50"
